pRetran,Load,TcpOpt_MwsS  T,Sum,DstLoss,SynAck,SrcLoss,SrcBytes,SrcRate,SrcRetra,SrcPkts,DstGap,Dur,SrcLoad,AckDat,State_SPA_SPA,IdleTime,sTtl,dMeanPktSz,sMeanPktSz,TcpRtt,Rate,Cause_Status,Max,Mean,dTtl,DstBytes,DstRetra,DstLoad,Flgs_ e d      ,Flgs_ e *      ,PCRatio,Loss,TotPkts,DstRate,StdDev,TotBytes,DstWin,SrcWin,pLoss,SrcGap,Min,DstPkts,label
0.0,3.274384871250394e-05,0.0,0.2023534480812605,0.0,0.5981594294127134,0.0,0.0046142362760399,0.0010279301857031,0.0,0.0045197740112994,0.0,0.2023534480812605,0.0010117645576031,0.6284032356477699,0.0,0.0,1.0,0.0068775790921595,0.1517857142857142,0.7856033777325457,0.0006206192541646,0.0,0.2023534480812605,0.2023534480812605,0.0,3.328257740279407e-05,0.0,8.52988494898952e-06,0.0,0.0,0.0,0.0,0.0021213406873143,0.0001838245937203,0.0,0.0001422750604566,1.0,0.0023478587528174,0.0,0.0,0.2023534480812605,0.0006285355122564,10.0
0.0,0.0099709195741936,0.0,0.1135351340183869,0.0,0.0154976251541178,0.0,0.0138596729320757,0.0036641517708463,0.0,0.007909604519774,0.0,0.1135351340183869,0.0061965167181671,0.335009097332505,0.0,0.0,1.0,0.919775037826685,0.2605229620535714,0.3386094359214154,0.0088490277672212,0.0,0.1135351340183869,0.1135351340183869,0.0,0.0197407287220322,0.0,0.0100149519205411,0.0,0.0,0.0,0.0,0.016970725498515,0.0108118100351427,0.0,0.0198449037361184,0.0,0.0023478587528174,0.0,0.0,0.1135351340183869,0.0207416719044626,10.0
0.0,0.0,1.0,0.0,0.005050505050505,0.0458009707475172,0.0,0.0009160616136255,0.0,0.0,0.0011299435028248,0.0,0.0,0.0,0.1306820451299314,0.0,0.0,1.0,1.0000000000000002,0.1205357142857142,0.1425964255998019,0.0,1.0,0.0,0.0,0.0,0.0006049108442957,0.0,0.0,1.0,0.0,0.0,0.005050505050505,0.0004242681374628,0.0,0.0,0.0006176217942365,0.0,0.3589562985224142,0.7333333333333333,0.0,0.0,0.0,10.0
0.0,0.0022190590956016,0.0,0.026927349679394,0.0,0.0939741862316164,0.0,0.0130453959421863,0.0128744574710383,0.0,0.0067796610169491,0.0,0.026927349679394,0.0238904484158215,0.4039670154551351,0.0,0.0,1.0,0.2103393012379642,0.2860863214285714,0.4282114933676241,0.0102604139711006,0.0,0.026927349679394,0.026927349679394,0.0,0.000888228784437,0.0,0.0016757653770251,0.0,0.0,0.0,0.0,0.0046669495120916,0.0069070255968105,0.0,0.0011916564312233,0.0,0.0023165539694465,0.0,0.0,0.026927349679394,0.0031426775612822,11.0
0.0,0.0007260304551055,0.0,0.0395353549546558,0.0,0.1945916981838802,0.0,0.0123329035760331,0.0087687357826957,0.0,0.0067796610169491,0.0,0.0395353549546558,0.0153832074303696,0.2904975917205321,0.0,0.0,1.0,0.0585969718019257,0.2704613035714285,0.3415099399682306,0.0063530190225009,0.0,0.0395353549546558,0.0395353549546558,0.0,0.0002770774568782,0.0,0.0003623650031507,0.0,0.0,0.0,0.0,0.0042426813746287,0.003763475557024,0.0,0.0005703338406165,0.0,0.0023322063611319,0.0,0.0,0.0395353549546558,0.0025141420490257,11.0
0.0,0.0807875474661282,1.0,0.6941572493387833,0.6666666666666667,0.1269619140269374,0.0,0.619715681617697,0.0518396512252453,0.0,0.5875706214689266,0.0,0.6941572493387833,0.052714560884368,0.2253259820091813,0.0,0.0,1.0,0.9970130550206328,0.156812328125,0.2585560743486244,0.0735244237157045,0.0,0.6941572493387833,0.6941572493387833,0.0,0.9502388024928652,0.0,0.0810826740737789,1.0,0.0,0.0,0.6666666666666667,0.862112855324565,0.0810230558186982,0.0,0.954219915301107,0.0,0.3453387177560731,0.1341339573413395,0.0,0.6941572493387833,0.9503456945317412,11.0
0.0,0.013928581392353,1.0,0.6746141259368076,0.4141414141414142,0.2225019898763415,0.0,0.0861776480966275,0.0065777459295796,0.0,0.0734463276836158,0.0,0.6746141259368076,0.0074412885452543,0.5189446267889929,0.0,0.0,1.0,0.9812287090784044,0.1744505513392857,0.5769967611725794,0.0120257696620225,0.0,0.6746141259368076,0.6746141259368076,0.0,0.1601711556542938,0.0,0.0140199368145208,1.0,0.0,0.0,0.4141414141414142,0.1370386084005091,0.0142258749548094,0.0,0.1603970378825852,0.0,0.0268281993488605,0.4443349724433497,0.0,0.6746141259368076,0.1621621621621621,11.0
0.0,9.01007812148718e-06,0.0,0.7353799025152891,0.0,0.1452999901156469,0.0,0.0046142362760399,0.0002828538587142,0.0,0.0045197740112994,0.0,0.7353799025152891,0.0002784058067457,0.353706491542442,0.0,0.0,1.0,0.0068775790921595,0.1517857142857142,0.391594176987134,0.0001707751688008,0.0,0.7353799025152891,0.7353799025152891,0.0,3.328257740279407e-05,0.0,2.3471564385184755e-06,0.0,0.0,0.0,0.0,0.0021213406873143,5.058244160983802e-05,0.0,0.0001422750604566,1.0,0.0023478587528174,0.0,0.0,0.7353799025152891,0.0006285355122564,11.0
0.0,0.2598390910943535,1.0,0.1071596922083687,0.1262626262626262,0.1448994137017942,0.0,0.2432313225215444,0.1300520421198334,0.0,0.2282485875706214,0.0,0.1071596922083687,0.133626178043219,0.1724306061536808,0.0,0.0,1.0,0.9946389807427786,0.1584379508928571,0.210481148098994,0.2243087798548298,0.0,0.1071596922083687,0.1071596922083687,0.0,0.4737071798840102,0.0,0.2616708884606137,1.0,0.0,0.0,0.1262626262626262,0.4060246075519728,0.2620777739120594,0.0,0.4740979206047594,0.0,0.0754132231404958,0.0559511705595117,0.0,0.1071596922083687,0.4745443117536141,11.0
0.0,3.4536442038381934e-05,0.0,0.1918504059395511,0.0,0.1327000410980996,0.0,0.0046142362760399,0.0010842048516031,0.0,0.0045197740112994,0.0,0.1918504059395511,0.0010671545727676,0.1776341977061775,0.0,0.0,1.0,0.0068775790921595,0.1517857142857142,0.2124519505167683,0.0006545954618147,0.0,0.1918504059395511,0.1918504059395511,0.0,3.328257740279407e-05,0.0,8.996862472061795e-06,0.0,0.0,0.0,0.0,0.0021213406873143,0.0001938882037455,0.0,0.0001422750604566,1.0,0.0023478587528174,0.0,0.0,0.1918504059395511,0.0006285355122564,11.0
0.0,0.0779391095060621,1.0,0.7088046971064118,0.1767676767676768,0.0051658750513726,0.0,0.4689047974485987,0.0390300292891722,0.0,0.4519774011299435,0.0,0.7088046971064118,0.0390392592994253,0.0853262299304305,0.0,0.0,1.0,0.9963172379642364,0.1542466540178571,0.0865653988708801,0.0671858064472011,0.0,0.7088046971064118,0.7088046971064118,0.0,0.9395596715009612,0.0,0.0785141650946827,1.0,0.0,0.0,0.1767676767676768,0.8044123886296138,0.0785090442135185,0.0,0.9400092684389094,0.0,0.2427372902579514,0.0398550683985506,0.0,0.7088046971064118,0.940289126335638,11.0
0.0,0.0591097719033155,1.0,0.4954081033995076,0.3181818181818182,0.0079230893285402,0.0,0.181685553369071,0.020573433958943,0.0,0.1672316384180791,0.0,0.4954081033995076,0.0215504711975355,0.2325790558883362,0.0,0.0,1.0,0.994539326685007,0.1615287232142857,0.2343288200628511,0.0479109174131902,0.0,0.4954081033995076,0.4954081033995076,0.0,0.4999775342602532,0.0,0.0597438593719712,1.0,0.0,0.0,0.3181818181818182,0.4009333899024183,0.0598425235236744,0.0,0.4985712870012817,0.0,0.0932099924868519,0.1373637333736373,0.0,0.4954081033995076,0.5009428032683847,11.0
0.0,3.735762844863723e-05,0.0,0.2679851909346508,0.005050505050505,0.0907747772118841,0.0,0.0046142362760399,0.0007761819962494,0.0,0.0045197740112994,0.0,0.2679851909346508,0.0007639752336687,0.4025180534876321,0.0,0.0,1.0,0.0068775790921595,0.1517857142857142,0.4259188711551818,0.000656074129271,0.0,0.2679851909346508,0.2679851909346508,0.0,9.15270878576837e-05,0.0,1.932254271579471e-05,1.0,0.0,0.0,0.005050505050505,0.0029698769622401,0.0004164143559399,0.0,0.0001998430039939,0.0,0.0023478587528174,0.2444444444444444,0.0,0.2679851909346508,0.0018856065367693,11.0
0.0,0.1983852994971273,0.0,0.0206810485529958,0.0,0.0077514137226034,0.0,0.0692305082445545,0.1978026205820397,0.0,0.0677966101694915,0.0,0.0206810485529958,0.194740605339326,0.1016656175924918,0.0,0.0,1.0,0.9759528198074278,0.1518229241071428,0.1035640854610343,0.2088919556754914,0.0,0.0206810485529958,0.0206810485529958,0.0,0.0695069186157776,0.0,0.1975058215092136,0.0,0.0,0.0,0.0,0.0729741196436147,0.2014467111545685,0.0,0.070375166176037,0.0,0.0179219884798397,0.0,0.0,0.0206810485529958,0.0703959773727215,11.0
0.0,0.0091416490436427,1.0,0.965613400408242,0.2373737373737374,0.0467425854346254,0.0,0.1342878469159259,0.0071804107336962,0.0,0.1141242937853107,0.0,0.965613400408242,0.0081463276570299,0.2682356408833158,0.0,0.0,1.0,0.9738878672627236,0.1749469553571428,0.2801950172943757,0.008921884718338,0.0,0.965613400408242,0.965613400408242,0.0,0.149195809723505,0.0,0.0091214505802374,1.0,0.0,0.0,0.2373737373737374,0.1455239711497666,0.0093223801333517,0.0,0.1507153433783912,0.0,0.0580390683696468,0.2644501226445012,0.0,0.965613400408242,0.152105593966059,11.0
0.0,0.0103935953724695,0.0,0.7476730085868052,0.0202020202020202,0.1294017885476764,0.0,0.1006649928750763,0.0076969553160001,0.0,0.0949152542372881,0.0,0.7476730085868052,0.007871221762881,0.0,0.0,0.0,1.0,0.9632826100412654,0.1576849553571428,0.0342091691135515,0.0100780226378353,0.0,0.7476730085868052,0.7476730085868052,0.0,0.1318376975112953,0.0,0.0104048009113639,1.0,0.0,0.0,0.0202020202020202,0.1272804412388629,0.010746245409447,0.0,0.1327438650048172,0.0,0.0428562484347608,0.0288524502885244,0.0,0.7476730085868052,0.1357636706473916,11.0
0.0,0.1407921988928679,0.0,0.0632634634330968,0.0,0.012880872736353,0.0,0.0693153287643346,0.0602784826793854,0.0,0.063276836158192,0.0,0.0632634634330968,0.0636772496063097,0.1871171854877919,0.0,0.0,1.0,0.9814445570839064,0.1628667120535714,0.1902450093864107,0.1195031438409789,0.0,0.0632634634330968,0.0632634634330968,0.0,0.1521625354667465,0.0,0.1419991720335353,0.0,0.0,0.0,0.0,0.1277047093763258,0.1440548300637124,0.0,0.1520727132470828,0.0,0.0412910092662158,0.0,0.0,0.0632634634330968,0.1539912005028284,11.0
0.0,0.0037728581028379,0.0,0.7388724027692858,0.0303030303030303,0.0052543139998855,0.0,0.0211712017371242,0.0011260672310104,0.0,0.0146892655367231,0.0,0.7388724027692858,0.0015647426202921,0.2323724548473424,1.0,0.0,1.0,0.9398763411279232,0.2142857142857142,0.2334169973112919,0.0031613993075622,0.0,0.7388724027692858,0.7388724027692858,0.0,0.0480488088997611,0.0,0.0038086817736729,1.0,0.0,0.0,0.0303030303030303,0.0394569367840475,0.0040274966696992,0.0,0.0480013849202416,0.0,0.0030365639869772,0.13200000132,0.0,0.7388724027692858,0.0502828409805154,11.0
0.0,0.044590973036592,1.0,0.1448851769935922,0.1161616161616161,0.0052543139998855,0.0,0.0706385288729049,0.027277430353738,0.0,0.0655367231638418,0.0,0.1448851769935922,0.0283516048222438,0.2323724548473424,0.0,0.0,1.0,0.9751946237964236,0.16025246875,0.2334169973112919,0.0409122931968782,1.0,0.1448851769935922,0.1448851769935922,0.0,0.1100363612158125,0.0,0.0447721600505302,1.0,0.0,0.0,0.1161616161616161,0.1001272804412388,0.0456994254148333,0.0,0.1104679492530353,0.0,0.0501502629601803,0.1946153899461538,0.0,0.1448851769935922,0.1118793211816467,11.0
0.0,0.0635784130285638,0.0,0.0402703865140981,0.0,0.1061111313422431,0.0,0.0384915518762299,0.0499303674048235,0.0,0.0338983050847457,0.0,0.0402703865140981,0.0546777580464593,0.2475342165757392,0.0,0.0,1.0,0.9491436107290234,0.1688243995535714,0.2752191881614325,0.0636180244277988,0.0,0.0402703865140981,0.0402703865140981,0.0,0.0437100089030894,0.0,0.0634865437193007,0.0,0.0,0.0,0.0,0.0432753500212134,0.0665060880713021,0.0,0.044132819114531,0.0,0.0037565740045078,0.0,0.0,0.0402703865140981,0.0452545568824638,11.0
0.0,2.46962029998303e-05,0.0,0.4651073243107353,0.0,0.4100757973811666,0.0,0.0046142362760399,0.0004472196336123,0.0,0.0045197740112994,0.0,0.4651073243107353,0.0004401866462059,0.2322622676254791,0.0,0.0,1.0,0.0052269587345254,0.1517857142857142,0.3403271834579124,0.0004320187228135,0.0,0.4651073243107353,0.4651073243107353,0.0,0.0001156569564747,0.0,1.4367191063915186e-05,0.0,0.0,0.0,0.0,0.003394145099703,0.0003199058864488,0.0,0.0002236925806023,1.0,0.0023478587528174,0.0,0.0,0.4651073243107353,0.0025141420490257,11.0
0.0,0.3222908181506994,1.0,0.1705320899594068,0.2121212121212121,0.1113394338866837,0.0,0.4684467666417859,0.1589729430770058,0.0,0.4429378531073446,0.0,0.1705320899594068,0.1620991760762375,0.2083158296340269,0.0,0.0,1.0,0.997203213204952,0.1572407991071428,0.2374411200429093,0.276749263205354,0.0,0.1705320899594068,0.1705320899594068,0.0,0.9347083198122864,0.0,0.3246524033720984,1.0,0.0,0.0,0.2121212121212121,0.797199830292745,0.3243542318885782,0.0,0.9352031675527332,0.0,0.1751189581768094,0.0480749284807492,0.0,0.1705320899594068,0.93463230672533,11.0
0.0,3.700809761632284e-05,0.0,0.1790373027182663,0.0,0.0334923500309536,0.0,0.0046142362760399,0.00116179747467,0.0,0.0045197740112994,0.0,0.1790373027182663,0.001143527192667,0.1008998164005415,0.0,0.0,1.0,0.0068775790921595,0.1517857142857142,0.1096043954532639,0.0007014427804306,0.0,0.1790373027182663,0.1790373027182663,0.0,3.328257740279407e-05,0.0,9.640737429066606e-06,0.0,0.0,0.0,0.0,0.0021213406873143,0.000207764852133,0.0,0.0001422750604566,1.0,0.0023478587528174,0.0,0.0,0.1790373027182663,0.0006285355122564,11.0
0.0,0.034580957760585,0.0,0.036068996269458,0.005050505050505,0.0387154502843052,0.0,0.0176087399063581,0.0173005931293226,0.0,0.0112994350282485,0.0,0.036068996269458,0.0260158142736782,0.0,0.0,0.0,1.0,0.926261219394773,0.2316964352678571,0.0102349697090556,0.0320324062499918,0.0,0.036068996269458,0.036068996269458,0.0,0.0216299310218583,0.0,0.0346224849143622,1.0,0.0,0.0,0.005050505050505,0.0195163343232923,0.0371264233395609,0.0,0.021803036215582,0.0,0.0022539444027047,0.0458333264583332,0.0,0.036068996269458,0.0226272784412319,11.0
0.0,0.0060706257868716,1.0,0.4693745352911012,0.0101010101010101,0.0077514137226034,0.0,0.0470584243740245,0.0057609970169852,0.0,0.0451977401129943,0.0,0.4693745352911012,0.0057837246912497,0.0844282040722442,0.0,0.0,1.0,0.9484775969738652,0.1547991026785714,0.0863522276393692,0.0064213676574047,0.0,0.4693745352911012,0.4693745352911012,0.0,0.048470249536124,0.0,0.0060480225633571,1.0,0.0,0.0,0.0101010101010101,0.0509121764955451,0.0063399404467664,0.0,0.0490454206962513,0.0,0.0044609316303531,0.0357723523577235,0.0,0.4693745352911012,0.0502828409805154,11.0
0.0,0.0789408127477557,1.0,0.7271289031754637,0.8686868686868687,0.0232074205480093,0.0,0.363913958064735,0.0263178394835137,0.0,0.3129943502824859,0.0,0.7271289031754637,0.0295022133252004,0.2695647742470425,0.0,0.0,1.0,0.9964637386519944,0.1728661741071428,0.2753003307592334,0.0634201217749917,0.0,0.7271289031754637,0.7271289031754637,0.0,0.9792395763127896,0.0,0.0797699053740727,1.0,0.0,0.0,0.8686868686868687,0.7789563003818413,0.0797534367574064,0.0,0.976683338068982,0.0,0.0979526671675432,0.188352407883524,0.0,0.7271289031754637,0.979886863607794,11.0
0.0,3.8007927187902055e-05,0.0,0.1743275856670713,0.0,0.0025439203425188,0.0,0.0046142362760399,0.0011931838622506,0.0,0.0045197740112994,0.0,0.1743275856670713,0.0011744213300275,0.2989007447278857,0.0,0.0,1.0,0.0068775790921595,0.1517857142857142,0.299130123845609,0.0007203935271784,0.0,0.1743275856670713,0.1743275856670713,0.0,3.328257740279407e-05,0.0,9.901196525702224e-06,0.0,0.0,0.0,0.0,0.0021213406873143,0.0002133773143918,0.0,0.0001422750604566,1.0,0.0023478587528174,0.0,0.0,0.1743275856670713,0.0006285355122564,11.0
0.0,0.0015661315899593,0.0,0.0191925462918334,0.0,0.0832574665882854,0.0,0.0151489448327339,0.0180630032927281,0.0,0.0067796610169491,0.0,0.0191925462918334,0.0389568228740786,0.4610990899912814,0.0,0.0,1.0,0.0442916107290233,0.3322172499999999,0.4824257510847665,0.0130867907720222,0.0,0.0191925462918334,0.0191925462918334,0.0,0.0002338101062546,0.0,0.0006398121442353,0.0,0.0,0.0,0.0,0.0042426813746287,0.0077525049391843,0.0,0.0005958282156116,0.0,0.0023322063611319,0.0,0.0,0.0191925462918334,0.0025141420490257,11.0
0.0,3.687991078616093e-05,0.0,0.1796595987622634,0.0,0.0569546828423237,0.0,0.0046142362760399,0.0011577738454154,0.0,0.0045197740112994,0.0,0.1796595987622634,0.0011395663667558,0.2471774854449566,0.0,0.0,1.0,0.0068775790921595,0.1517857142857142,0.2618677925775152,0.0006990134872332,0.0,0.1796595987622634,0.1796595987622634,0.0,3.328257740279407e-05,0.0,9.607344044978075e-06,0.0,0.0,0.0,0.0,0.0021213406873143,0.0002070453056896,0.0,0.0001422750604566,1.0,0.0023478587528174,0.0,0.0,0.1796595987622634,0.0006285355122564,11.0
0.0,5.360575917521347e-05,1.0,0.7010182441141707,0.0101010101010101,0.1296879145575711,0.0,0.0141819909072402,0.0003956236063803,0.0,0.0056497175141242,0.0,0.7010182441141707,0.000957759974642,0.4132998731469607,0.0,0.0,1.0,0.0601296932599724,0.3732142790178571,0.4469719370388453,0.0003941209956639,0.0,0.7010182441141707,0.7010182441141707,0.0,0.0004043833154439,0.0,3.1129324904597136e-05,1.0,0.0,0.0,0.0101010101010101,0.0046669495120916,0.0003183730851879,0.0,0.0007409816732451,0.0,0.0023322063611319,0.3142857111428571,0.0,0.7010182441141707,0.0037712130735386,11.0
0.0,0.0007851084183118,0.0,0.0387472400055097,0.0,0.0052751231642415,0.0,0.0142668114270204,0.0071576725497692,0.0,0.0056497175141242,0.0,0.0387472400055097,0.0174314772066464,0.2318022359741996,0.0,0.0,1.0,0.0392022008253094,0.375446421875,0.232853125021489,0.0064822385888756,0.0,0.0387472400055097,0.0387472400055097,0.0,0.0002670926836574,0.0,0.0003722809788362,0.0,0.0,0.0,0.0,0.0042426813746287,0.0048000296207708,0.0,0.0006073418043191,0.0,0.0023322063611319,0.0,0.0,0.0387472400055097,0.0031426775612822,11.0
0.0,4.846970979303463e-05,0.0,0.1706260862380345,0.0,0.010539841746305,0.0,0.0046142362760399,0.0012190702501526,0.0,0.0045197740112994,0.0,0.1706260862380345,0.0011998988879794,0.3160541404914625,0.0,0.0,1.0,0.0059605667125171,0.1517857142857142,0.3183719219105643,0.0008832254721755,0.0,0.1706260862380345,0.1706260862380345,0.0,6.074070376009918e-05,0.0,1.9942951289559847e-05,0.0,0.0,0.0,0.0,0.0025456088247772,0.0004360127930225,0.0,0.0001694142338385,0.0,0.0023478587528174,0.0,0.0,0.1706260862380345,0.0012570710245128,11.0
0.0,0.0032739778396819,0.0,0.0087894356318718,0.0,0.0493541355613012,0.0,0.0143346678428445,0.0315537934309788,0.0,0.0056497175141242,0.0,0.0087894356318718,0.0771872558183501,0.1120245937879199,0.0,0.0,1.0,0.0470426368638239,0.3772321428571428,0.1249059639809383,0.025718601669217,0.0,0.0087894356318718,0.0087894356318718,0.0,0.0002421307506053,0.0,0.0014419755199425,0.0,0.0,0.0,0.0,0.0038184132371658,0.0169283140197957,0.0,0.0005843146269042,0.0,0.0023322063611319,0.0,0.0,0.0087894356318718,0.0025141420490257,11.0
0.0,0.000105816825709,0.0,0.3432456004723355,0.0101010101010101,0.0104045821779911,0.0,0.0154034063920743,0.0010099912453521,0.0,0.0067796610169491,0.0,0.3432456004723355,0.0022133536585738,0.2680607186686077,0.0,0.0,1.0,0.0318947730398899,0.3377976071428571,0.270413896013698,0.0009512705395883,0.0,0.3432456004723355,0.3432456004723355,0.0,0.0003290814840701,0.0,5.351888234048382e-05,1.0,0.0,0.0,0.0101010101010101,0.0055154857870173,0.000758591599283,0.0,0.0006961609172053,0.0,0.0023322063611319,0.2750000027499999,0.0,0.3432456004723355,0.004399748585795,11.0
0.0,0.0497463052840788,0.0,0.0494863231746774,0.0,0.0103317501027452,0.0,0.0413415213408427,0.046236114312484,0.0,0.0384180790960452,0.0,0.0494863231746774,0.0479832237531418,0.359430717718243,0.0,0.0,1.0,0.949862431911967,0.1599921160714285,0.3616291783280499,0.0522778615676363,0.0,0.0494863231746774,0.0494863231746774,0.0,0.0419431200752186,0.0,0.0495466393685158,0.0,0.0,0.0,0.0,0.0436996181586762,0.0518655033604994,0.0,0.0424555359596103,0.0,1.565239168544938e-05,0.0,0.0,0.0494863231746774,0.0433689503456945,11.0
0.0,0.0013813558497379,0.0,0.0202368086026034,0.0,0.0335911935616445,0.0,0.0139953857637239,0.0137047328478709,0.0,0.0056497175141242,0.0,0.0202368086026034,0.0327311918986227,0.2810311320221972,0.0,0.0,1.0,0.0440165061898211,0.3683035714285714,0.2894947841813193,0.0111703375638335,0.0,0.0202368086026034,0.0202368086026034,0.0,0.0002329780418195,0.0,0.0006043595834229,0.0,0.0,0.0,0.0,0.0038184132371658,0.0073524605437265,0.0,0.000567044243843,0.0,0.0023322063611319,0.0,0.0,0.0202368086026034,0.0025141420490257,11.0
0.0,1.392170101343266e-05,0.0,0.5940507457866143,0.0,0.0051554704691946,0.0,0.0034946054149419,0.0002334307992192,0.0,0.0033898305084745,0.0,0.5940507457866143,0.0002331392662888,0.2742559952178745,0.0,0.0,1.0,0.0055020632737276,0.1532738035714285,0.2752123116700934,0.0002536844975052,0.0,0.5940507457866143,0.5940507457866143,0.0,8.81988301174043e-05,0.0,8.467639286153696e-06,0.0,0.0,0.0,0.0,0.0025456088247772,0.0001878507070759,0.0,0.0001694142338385,1.0,0.0023478587528174,0.0,0.0,0.5940507457866143,0.0018856065367693,11.0
0.0,0.0006633395460838,0.0,0.0479379687247472,0.0,0.0051710773424616,0.0,0.0151150166248218,0.0072317426777677,0.0,0.0067796610169491,0.0,0.0479379687247472,0.0155549674336993,0.262209777187664,0.0,0.0,1.0,0.037368181568088,0.3314732142857142,0.2631880789146146,0.0057634013158819,0.0,0.0479379687247472,0.0479379687247472,0.0,0.0002604361681768,0.0,0.000294219974892,0.0,0.0,0.0,0.0,0.0046669495120916,0.0038797620713147,0.0,0.0006213225906068,0.0,0.0023322063611319,0.0,0.0,0.0479379687247472,0.0031426775612822,11.0
0.0,0.0044965538784069,0.0,0.0066577974281164,0.0,0.0025855386712308,0.0,0.0150980525208658,0.0520705306068442,0.0,0.0067796610169491,0.0,0.0066577974281164,0.1118492868315231,0.0841183025107535,0.0,0.0,1.0,0.0438789566712517,0.3311011785714285,0.0846771143491744,0.037725519262758,0.0,0.0066577974281164,0.0066577974281164,0.0,0.000232562009602,0.0,0.001836990292077,0.0,0.0,0.0,0.0,0.0042426813746287,0.022348279197987,0.0,0.0005933610180315,0.0,0.0023322063611319,0.0,0.0,0.0066577974281164,0.0025141420490257,11.0
0.0,2.5404479856085893e-05,0.0,0.2608134649352367,0.0,0.1927500871383757,0.0,0.0046142362760399,0.0007975249061559,0.0,0.0045197740112994,0.0,0.2608134649352367,0.0007849826395363,0.0622378749292391,0.0,0.0,1.0,0.0068775790921595,0.1517857142857142,0.1131017789483094,0.0004815107696205,0.0,0.2608134649352367,0.2608134649352367,0.0,3.328257740279407e-05,0.0,6.617954162068265e-06,0.0,0.0,0.0,0.0,0.0021213406873143,0.0001426219141204,0.0,0.0001422750604566,1.0,0.0023478587528174,0.0,0.0,0.2608134649352367,0.0006285355122564,11.0
0.0,0.0004992324304615,0.0,0.0553162931428831,0.0,0.04133220270207,0.0,0.012875754902626,0.0037602842794087,0.0,0.0045197740112994,0.0,0.0553162931428831,0.0103414560272052,0.2234183657306721,0.0,0.0,1.0,0.037368181568088,0.4235491071428571,0.2340138767595222,0.0040865351719611,0.0,0.0553162931428831,0.0553162931428831,0.0,0.0002604361681768,0.0,0.000254975653885,0.0,0.0,0.0,0.0,0.0038184132371658,0.0033622631536185,0.0,0.000567044243843,0.0,0.0023478587528174,0.0,0.0,0.0553162931428831,0.0031426775612822,11.0
0.0,0.0,0.0,0.0,0.0,0.0051554704691946,0.0,0.0011196308610979,0.0,0.0,0.0011299435028248,0.0,0.0,0.0,0.2742559952178745,0.0,0.0,1.0,0.0041265474552957,0.1473214285714285,0.2752123116700934,0.0,1.0,0.0,0.0,0.0,2.4961933052095548e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0004242681374628,0.0,0.0,2.7139173381898745e-05,1.0,0.0023478587528174,0.0,0.0,0.0,0.0,11.0
0.0,0.1924938926794103,0.0,0.0279309991957799,0.0,0.0547541137116786,0.0,0.0883660175069552,0.186177571733673,0.0,0.0858757062146892,0.0,0.0279309991957799,0.1847230200796715,0.115441775005957,0.0,0.0,1.0,0.9749153906464926,0.1529898973214285,0.1297456385853682,0.2005322493263139,0.0,0.0279309991957799,0.0279309991957799,0.0,0.0909504672041802,0.0,0.1917445818205482,0.0,0.0,0.0,0.0,0.0946117946542214,0.195769745182723,0.0,0.0920334601335823,0.0,0.0281273478587528,0.0,0.0,0.0279309991957799,0.092394720301697,11.0
0.0,3.0964883314549946e-05,0.0,0.213978843801759,0.0,0.107432513278848,0.0,0.0046142362760399,0.0009720817957706,0.0,0.0045197740112994,0.0,0.213978843801759,0.0009567956876428,0.0604569739558727,0.0,0.0,1.0,0.0068775790921595,0.1517857142857142,0.0887686266959146,0.000586901417853,0.0,0.213978843801759,0.213978843801759,0.0,3.328257740279407e-05,0.0,8.06645907574465e-06,0.0,0.0,0.0,0.0,0.0021213406873143,0.0001738379584309,0.0,0.0001422750604566,1.0,0.0023478587528174,0.0,0.0,0.213978843801759,0.0006285355122564,11.0
0.0,0.0029757762629289,0.0,0.0096214644153396,0.0,0.0154924228630288,0.0,0.0142837755309764,0.0288251365015184,0.0,0.0056497175141242,0.0,0.0096214644153396,0.0703037684337207,0.1438204939968624,0.0,0.0,1.0,0.0463548844566712,0.37589284375,0.1477029080681873,0.023494550226462,0.0,0.0096214644153396,0.0096214644153396,0.0,0.0002400505895176,0.0,0.0013070275284752,0.0,0.0,0.0,0.0,0.0038184132371658,0.015464415187624,0.0,0.0005810250301306,0.0,0.0023322063611319,0.0,0.0,0.0096214644153396,0.0025141420490257,11.0
0.0,0.0330635187404179,0.0,0.0768522443520457,0.0,0.0310992961300156,0.0,0.0253443713103073,0.0153371597846536,0.0,0.0203389830508474,0.0,0.0768522443520457,0.0184259683058492,0.3770937293829378,0.0,0.0,1.0,0.94898342434663,0.1852678571428571,0.3847561939995736,0.0294138398517769,0.0,0.0768522443520457,0.0768522443520457,0.0,0.0437029363553913,0.0,0.0332616571614292,0.0,0.0,0.0,0.0,0.0381841323716588,0.0348490242632287,0.0,0.0438071490339482,0.0,0.0037565740045078,0.0,0.0,0.0768522443520457,0.0452545568824638,11.0
